agg_close_pos,agg_last10_quote_share,agg_last10_ret,agg_last10_sell_ratio,agg_low_sec_frac,agg_quote,agg_rebound_from_low,agg_ret,agg_sell_ratio,agg_trades,entry_iso,entry_time,family,mae_pct,mfe_pct,pnl_pct,rule,symbol,win
0.09859154929577858,0.5659311011529463,-0.02480052999971183,0.6543817554571574,0.9661016949152542,909223.5609100002,0.003943895857426938,-0.0316620427308868,0.6315330689465453,5521.0,2026-06-07T08:00:59+08:00,1780790459999,post_pump,0.03136814744801497,0.010385579563089609,-0.029926213592233106,robust_post_pump_red_sell_1m,SKYAIUSDT,0
0.2982456140350888,0.05517523534897896,0.0015147435034335022,0.3466518206958186,0.6101694915254238,526622.6776600003,0.009808579961987585,-0.017923158172696074,0.6324704049396068,3140.0,2026-06-07T17:00:59+08:00,1780822859999,post_pump,0.0011091318522502558,0.04016920710390148,0.02907050208307096,robust_post_pump_red_sell_1m,SKYAIUSDT,1
0.34669811320754745,0.05137680990676748,0.003827365664501148,0.40170909517054915,0.8135593220338984,181110.53405000016,0.007429495602951475,-0.010916488860219231,0.632643543353297,1604.0,2026-06-09T21:55:59+08:00,1781013359999,other,0.02543520794662113,0.05454449264628081,0.038160091277124185,robust_other_pullback_dump_1m,SKYAIUSDT,1
0.2320675105485227,0.06539926317933203,0.001263324121594911,0.554001308811436,0.8305084745762712,98745.13727000005,0.002173311731931804,-0.004982541488485204,0.6031831910582135,985.0,2026-06-12T08:21:59+08:00,1781223719999,post_pump,0.003075467234445295,0.033159524197490686,0.02213022197771344,robust_post_pump_red_sell_1m,SKYAIUSDT,1
0.2955801104972438,0.05439761405460546,-0.0007757842473481436,0.5035203390956274,0.6949152542372882,535190.0521000006,0.004551900170164602,-0.007773544736399685,0.6293816074837305,6157.0,2026-06-14T11:30:59+08:00,1781407859999,post_pump,0.01065766999336537,0.03788733426122626,0.02681122204081823,robust_post_pump_red_sell_1m,BEATUSDT,1
0.302966841186737,0.06332658483680577,-0.0007094485649791205,0.5995190430282952,0.4915254237288136,2140643.664100008,0.019029245407111928,-0.03618305098803576,0.6171717520559187,15495.0,2026-06-15T15:50:59+08:00,1781509859999,downtrend_continuation,0.0038724667613270203,0.045855458554585615,0.02150139878595927,robust_downtrend_upper_break_1m,BEATUSDT,1
0.04451510333863494,0.06194530976694562,-0.002995526162225204,0.5238691368289541,0.9152542372881356,642400.8573000006,0.0010937500000001155,-0.012294292211045499,0.529168306575359,6885.0,2026-06-16T21:44:59+08:00,1781617499999,downtrend_continuation,0.03074761979085361,0.022869686689283686,-0.028037354085603237,robust_downtrend_upper_break_1m,BEATUSDT,0
0.3486238532110095,0.045161663532036475,0.0005353319057814776,0.4887293000250941,0.4745762711864407,1402720.051599999,0.020753686510103897,-0.03410852713178303,0.6300210167324296,2878.0,2026-06-19T20:19:59+08:00,1781871599999,momentum_dump,0.03590568060021426,0.012479652740097658,-0.029926213592233106,robust_momentum_uptrend_dump_1m,BEATUSDT,0
0.26356589147286885,0.21778068491213462,-0.00684775165487328,0.6856963477258732,0.8305084745762712,5215421.529499986,0.007875839703497922,-0.018276173285198594,0.6951343579025283,2546.0,2026-06-06T15:57:59+08:00,1780732679999,other,0.01057228223396911,0.05223700120918995,0.03588670069870927,robust_other_pullback_dump_1m,WLDUSDT,1
0.28813559322033466,0.14377548047900965,-0.0002223210315696056,0.41680508948892686,0.3728813559322034,2941520.471299998,0.003794642857142705,-0.007503862282057017,0.6632917124108011,1387.0,2026-06-07T10:22:59+08:00,1780798979999,momentum_dump,0.0044474093840338735,0.02624372432679145,0.01044353496739383,robust_momentum_uptrend_dump_1m,WLDUSDT,1
0.29661016949152486,0.15988353835934035,0.0018572018159306314,0.6899929495593254,0.3389830508474576,3681427.5462000016,0.007261410788381717,-0.012207527975584997,0.5725620370488441,2032.0,2026-06-08T00:14:59+08:00,1780848899999,momentum_dump,0.011534500514932988,0.0033064682785699517,-0.007144658207122378,robust_momentum_uptrend_dump_1m,WLDUSDT,0
0.25794291868605396,0.1246631228766161,0.005918096082030422,0.563693288585963,0.7796610169491526,45887214.6792098,0.015300581358206111,-0.03955399770351109,0.653374289549409,50516.0,2026-06-05T14:52:59+08:00,1780642379999,downtrend_continuation,0.0025483718735253014,0.030642023346303615,0.008471901692439632,robust_downtrend_range_flush_1m,ZECUSDT,1
0.2505219206680584,0.12644936166374204,0.004210352513827953,0.32474470795602955,0.711864406779661,238563.91999999966,0.00996346728661579,-0.028667252255849318,0.6083375482763701,1771.0,2026-06-18T16:31:59+08:00,1781771519999,momentum_dump,0.022764900662251675,0.028085106382978564,-0.008113665872298536,robust_momentum_uptrend_dump_1m,GUAUSDT,0
0.2831632653061219,0.04557515339284921,-0.0003750586029066527,0.526839608210271,0.4576271186440678,3043919.539320006,0.005233133751355368,-0.010763663357149511,0.6735387415260013,5031.0,2026-06-02T01:18:59+08:00,1780334339999,momentum_dump,0.03025044554919787,0.00018763486255735096,-0.029926213592233106,robust_momentum_uptrend_dump_1m,TONUSDT,0
0.3203883495145609,0.14053977412938998,-0.0015568240788792487,0.5680320023419153,0.7457627118644068,1690671.1091000054,0.0086500655307995,-0.01016077170418006,0.6285998953786686,4204.0,2026-06-16T00:50:59+08:00,1781542259999,post_pump,0.027806652806652954,0.03859649122807007,0.02751335765155463,robust_post_pump_red_sell_1m,JTOUSDT,1
0.29888268156424624,0.10289009128770002,0.010088272383354413,0.5703303112147101,0.9322033898305084,470922.9724999998,0.01945454545454539,-0.034939759036144546,0.6676740336127892,2435.0,2026-06-04T10:04:59+08:00,1780538699999,downtrend_continuation,0.06331371499910832,0.0030411449016101155,-0.028037354085603126,robust_downtrend_range_flush_1m,BASEDUSDT,0
0.18240257131378024,0.18476082694371848,-0.00187221475094268,0.6488892148083001,0.9491525423728814,3696821.941579982,0.006033222591362186,-0.022802227944830555,0.61370383800805,18789.0,2026-06-02T02:49:59+08:00,1780339799999,post_pump,0.02227095001585111,0.03594838321222826,0.01377452440143947,robust_post_pump_red_sell_1m,LABUSDT,1
,,,,,,,,,,2026-06-02T16:15:59+08:00,1780388159999,post_pump,0.012089293870209294,0.039646156732167315,0.02855263042788816,robust_post_pump_red_sell_1m,LABUSDT,1
,,,,,,,,,,2026-06-03T06:10:59+08:00,1780438259999,downtrend_continuation,0.07194657719852904,0.05563198975630357,-0.028037354085603126,robust_downtrend_upper_break_1m,LABUSDT,0
0.19083490269930964,0.1434688162662251,-0.0036520584329349237,0.5577778177890536,0.7457627118644068,10165843.413830105,0.02598290598290598,-0.09067494886751015,0.5805858931586944,48930.0,2026-06-04T23:16:59+08:00,1780586219999,downtrend_continuation,0.03385538153948686,0.027915738996403316,-0.028037354085603126,robust_downtrend_range_flush_1m,LABUSDT,0
0.10841836734693774,0.06899888776354277,-0.006725557117044811,0.6226715274004712,0.7796610169491526,3239546.830610001,0.008664627930682789,-0.060839028094153424,0.6310130359884577,15169.0,2026-06-05T09:39:59+08:00,1780623599999,downtrend_continuation,0.0525517938352702,0.017899393066556968,-0.028037354085603126,robust_downtrend_range_flush_1m,LABUSDT,0
0.25631067961165044,0.15388393275900772,0.004616067465601281,0.2863113344197725,0.6101694915254238,2606776.5225900044,0.011801519892713497,-0.028667067204531715,0.5920562528914339,9956.0,2026-06-05T22:39:59+08:00,1780670399999,other,0.01899796765927375,0.051374953548866564,0.03503739265898211,robust_other_pullback_dump_1m,LABUSDT,1
0.10489510489510837,0.2079510099587607,-0.0027173913043477826,0.7312033471979251,1.0,481845.0158999998,0.0011691348402183,-0.008108108108108025,0.6484223673382195,1521.0,2026-06-07T19:56:59+08:00,1780833419999,post_pump,0.030984818995718255,0.0074509803921569695,-0.029926213592233106,robust_post_pump_red_sell_1m,LABUSDT,0
0.17692307692307643,0.5872012147087248,-0.028872415138509577,0.7214386775116853,0.9322033898305084,971490.3170938977,0.009326845093268421,-0.03862495171881042,0.7043142341097225,2580.0,2026-06-11T13:31:59+08:00,1781155919999,post_pump,0.054640417838489386,0.013849287169042768,-0.029926213592232995,robust_post_pump_red_sell_1m,HMSTRUSDT,0
0.27884615384615447,0.09615999779999108,0.004755244755244803,0.4464906175330872,0.8305084745762712,436853.94280139956,0.0081392085321359,-0.020185488270594742,0.6163195550406214,1655.0,2026-06-12T18:21:59+08:00,1781259719999,momentum_dump,0.0,0.07641594246329042,0.04857189599766278,robust_momentum_uptrend_dump_1m,HMSTRUSDT,1
0.09009009009009097,0.3027035652713621,-0.02560455192034139,0.7658725066540367,0.9661016949152542,573527.0816000011,0.007352941176470562,-0.0610006854009596,0.700647133887669,1464.0,2026-06-04T10:04:59+08:00,1780538699999,downtrend_continuation,0.05036496350364961,0.017830609212481363,-0.028037354085603126,robust_downtrend_range_flush_1m,PIPPINUSDT,0
0.15189873417721358,0.17679993148278778,-0.004562737642585635,0.6539621188882402,0.9661016949152542,1114103.0087400016,0.004604758250191798,-0.015048908954100826,0.6279914608715297,2039.0,2026-06-09T03:02:59+08:00,1780945379999,post_pump,0.014514896867838134,0.032334384858044185,0.021313252334697188,robust_post_pump_red_sell_1m,PIPPINUSDT,1
0.3913043478260843,0.11900255633940673,-0.0009487666034156961,0.5284129139349861,0.7457627118644068,380807.3283800008,0.008620689655172376,-0.007072135785007094,0.5979862891524101,961.0,2026-06-09T10:19:59+08:00,1780971599999,downtrend_continuation,0.017094017094017255,0.005250596658711082,-0.012995121951219523,robust_downtrend_upper_break_1m,PIPPINUSDT,0
0.41935483870967233,0.23048788909703377,0.0,0.6186523250794841,0.4915254237288136,1589540.2129600015,0.0063944909001474315,-0.004379562043795748,0.5471961901362015,1229.0,2026-06-12T18:44:59+08:00,1781261099999,momentum_dump,0.008797653958944496,0.002449779519843265,-0.008559456838021373,robust_momentum_uptrend_dump_1m,TRUMPUSDT,0
0.16881827209533268,0.30090088919761315,-0.0011806737507092935,0.5705071392028567,0.847457627118644,859201.0938199989,0.007891072257465659,-0.03659005531398818,0.6139247519050602,9351.0,2026-06-06T23:04:59+08:00,1780758299999,momentum_dump,0.018084126496776154,0.027331367199205037,0.010392350083049973,robust_momentum_uptrend_dump_1m,HUSDT,1
0.23116438356164298,0.4439053586464308,-0.03085735789099575,0.6444020806446954,0.9830508474576272,1629220.3886099982,0.020809477671100085,-0.061257138228504315,0.5860312019508822,21791.0,2026-06-09T02:46:59+08:00,1780944419999,downtrend_continuation,0.0457751795845287,0.032219995546648894,-0.028037354085603126,robust_downtrend_range_flush_1m,HUSDT,0
0.18500000000000097,0.0651346406284397,0.0019876325088339364,0.4605859934202533,0.2542372881355932,506024.03962000017,0.008222222222222353,-0.0331379861481087,0.6121937471836981,5590.0,2026-06-10T23:51:59+08:00,1781106719999,other,0.015428697377121381,0.0020982882385423007,-0.01513847490766893,robust_other_pullback_dump_1m,HUSDT,0
0.3088152723189208,0.13075192118312737,0.0012998266897745747,0.5063122060724445,0.7966101694915254,2597997.8576699947,0.0306611662392684,-0.05918273879191904,0.636405091119984,21646.0,2026-06-11T22:31:59+08:00,1781188319999,post_pump,0.016605365642579084,0.15485039665188327,0.14261623430879525,robust_post_pump_red_sell_1m,HUSDT,1
0.26361928616155267,0.09979779943729944,-0.002591648204656627,0.510079465458063,0.3559322033898305,1844308.1217000051,0.017960750853242224,-0.03778530526655377,0.6230059596879524,18161.0,2026-06-12T09:20:59+08:00,1781227259999,post_pump,0.02631909810988642,0.04989659875918506,0.02614211319130613,robust_post_pump_red_sell_1m,HUSDT,1
0.3023758099352022,0.08152274613942043,-0.0021455390666905716,0.6847925755924569,0.559322033898305,268340.45558999997,0.00631085467003234,-0.011950075241214497,0.6538798031560725,4274.0,2026-06-12T23:03:59+08:00,1781276639999,other,0.037806844651496085,0.03562813137873433,-0.02690223989504745,robust_other_pullback_dump_1m,HUSDT,0
0.19383825417201567,0.608053293684208,-0.05042616451932602,0.6772690376278788,0.9830508474576272,1308450.4491200028,0.01927659574468077,-0.05689424364123152,0.6041853805863892,20393.0,2026-06-16T02:34:59+08:00,1781548499999,downtrend_continuation,0.025007305974199534,0.08877272727272723,0.07826117668258417,robust_downtrend_range_flush_1m,HUSDT,1
0.3679858239810994,0.09117167875550489,0.005516464959189449,0.4706296013682395,0.559322033898305,1437231.5733200032,0.03613689095127626,-0.04127307857449547,0.5544983863519387,22437.0,2026-06-16T12:28:59+08:00,1781584139999,downtrend_continuation,0.06992106589038793,0.012871399410297135,-0.028037354085603126,robust_downtrend_upper_break_1m,HUSDT,0
0.08474576271185504,0.10517676831723724,-0.001168770453482959,0.5595429691252239,0.864406779661017,46619.82944000002,0.0011715089034676218,-0.005585292064230973,0.5640458720219631,359.0,2026-06-13T02:44:59+08:00,1781289899999,downtrend_continuation,0.015211794991809136,0.00046827440880359283,-0.014874757729580001,robust_downtrend_upper_break_1m,NAORISUSDT,0
