symbol,rule,family,signal_time,entry_time,exit_time,entry,exit,ret,mae,mfe,hold_min,exit_reason,ret_30m,ret_2h,ret_4h,ret_12h,ret_24h,runup_24h,dd_from_24h_high,qv30,volr20,volr5_20,tsell,tsell5,body_drop,drop_2m,drop_5m,close_pos,upper_wick,lower_wick,range_pct,break_depth,red_streak,qv_over_prev6max,signal_time_iso,entry_time_iso,exit_time_iso
AIXBTUSDT,robust_downtrend_upper_break_1m,downtrend_continuation,1768780860000,1768780920000,1768780980000,0.02723,0.028183049999999998,-0.03579999999999992,0.07822254865956668,0.024454477050413814,2,stop,-0.1611912803193123,-0.1852072770653146,-0.1866626972313189,-0.1852072770653146,-0.1969429747207525,0.0036737692872887973,0.21108865145827316,2086068.1967199992,4.065701626867968,1.7255107398396703,0.6664080692511632,0.6557612740157768,0.08536993639102779,0.13269841269841265,0.1307667833280305,0.03424657534246556,0.00903916973552057,0.003347840642785383,0.09775694676933375,0.09370424597364568,3,1.9613809207715476,2026-01-19T00:01+00:00,2026-01-19T00:02+00:00,2026-01-19T00:03+00:00
AIXBTUSDT,robust_momentum_uptrend_dump_1m,momentum_dump,1761652920000,1761652980000,1761654300000,0.08796,0.0852642,0.029848021828103668,0.01477944520236485,0.041933191186922514,23,trailing_stop,-0.04732510288065839,0.07123721383341453,0.10072572572572569,0.027566873028851857,-0.05020513927877335,0.10501193317422453,0.0857410101849927,6012389.544769999,3.411302972779465,1.7594519408335945,0.6460540508914694,0.5921608295328786,0.011350865363002888,0.02309827873403658,0.02331519928944148,0.22297297297297894,0.0015733872780400227,0.0037086985839515714,0.01663295122499448,0.0114811867682163,2,2.0196221325416537,2025-10-28T12:02+00:00,2025-10-28T12:03+00:00,2025-10-28T12:25+00:00
AKEUSDT,robust_post_pump_red_sell_1m,post_pump,1776173280000,1776173340000,1776173460000,0.0007669,0.0007765,-0.01331792932585727,0.022819142000260806,0.02089989350372745,3,quick_reclaim,-0.01679271888219469,-0.004025451240098676,0.014953023686648192,0.40682318415260443,0.48413312693498445,0.4904780411970462,0.10449503794512549,1542106.7674993998,4.2561785628187385,2.604668674701371,0.5998331177217009,0.5590325991625344,0.03764115432873271,0.05015479876160989,0.05797101449275355,0.26292134831460673,0.003513174404015142,0.01468005018820579,0.055834378920953644,0.005997392438070515,3,2.4330863578980457,2026-04-14T13:28+00:00,2026-04-14T13:29+00:00,2026-04-14T13:31+00:00
AKEUSDT,robust_downtrend_range_flush_1m,downtrend_continuation,1776329040000,1776329100000,1776329160000,0.0007105,0.000651551,0.08216833216045041,0.0019704433497538254,0.10137963106495107,2,trailing_stop,-0.2706087670670363,-0.2406754301592391,-0.31963995020587954,-0.14055884843353095,-0.19799074387628401,0.01282965074839626,0.4520283819219497,2852169.8518115,3.808061216078072,1.8009583918396381,0.712155426885358,0.6681192062896399,0.07799117570724111,0.10707553097901223,0.12348877374784106,0.11658031088082899,0.010511289903970976,0.01167921100441215,0.10018167661562423,0.08515130190007048,3,1.5035961533335636,2026-04-16T08:44+00:00,2026-04-16T08:45+00:00,2026-04-16T08:46+00:00
AKEUSDT,robust_downtrend_upper_break_1m,downtrend_continuation,1776329040000,1776329100000,1776329160000,0.0007105,0.000651551,0.08216833216045041,0.0019704433497538254,0.10137963106495107,2,trailing_stop,-0.2706087670670363,-0.2406754301592391,-0.31963995020587954,-0.14055884843353095,-0.19799074387628401,0.01282965074839626,0.4520283819219497,2852169.8518115,3.808061216078072,1.8009583918396381,0.712155426885358,0.6681192062896399,0.07799117570724111,0.10707553097901223,0.12348877374784106,0.11658031088082899,0.010511289903970976,0.01167921100441215,0.10018167661562423,0.08515130190007048,3,1.5035961533335636,2026-04-16T08:44+00:00,2026-04-16T08:45+00:00,2026-04-16T08:46+00:00
AKEUSDT,robust_downtrend_upper_break_1m,downtrend_continuation,1776331380000,1776331440000,1776331500000,0.0005279,0.000509848,0.0333958704300056,0.013449516953968566,0.04576069730586374,2,trailing_stop,-0.2313291599941767,-0.43475002676372976,-0.49323351569248475,-0.34677718668811075,-0.33676673784700406,0.030243902439024417,0.5927811198519204,3797919.5400118,2.54976658391164,1.4677895472463989,0.656489842968087,0.6005777366236615,0.06066536203522489,0.08918406072106266,0.11690918213748103,0.29190207156308884,0.006226650062266556,0.02757516456146593,0.09446717665895737,0.061553030303030276,4,1.4798162215941437,2026-04-16T09:23+00:00,2026-04-16T09:24+00:00,2026-04-16T09:25+00:00
AKEUSDT,robust_downtrend_upper_break_1m,downtrend_continuation,1776349440000,1776349500000,1776349620000,0.0004902,0.000461267,0.05822284781721745,0.009383924928600518,0.07335231005036125,3,trailing_stop,-0.06447920640976723,-0.18007022237084092,-0.10183150183150191,-0.5086172344689379,-0.3293216630196937,0.05485050548505055,0.6217800401048896,941534.8681754001,3.039055596300589,1.4601301138230813,0.5616936230853158,0.6324980742446372,0.016051364365971064,0.021743466985836846,0.044985394352482944,0.29608938547486147,0.009229534510433395,0.010634028892455901,0.03591492776886036,0.01631321370309946,5,1.8136541072178602,2026-04-16T14:24+00:00,2026-04-16T14:25+00:00,2026-04-16T14:27+00:00
ALGOUSDT,robust_downtrend_upper_break_1m,downtrend_continuation,1760130960000,1760131020000,1760131080000,0.1619,0.149278,0.07716170475602216,0.011735639283508403,0.0953991880920162,2,trailing_stop,-0.22040423484119342,-0.22376617153809297,-0.23584905660377353,-0.26363636363636367,-0.2582417582417582,0.02015113350125941,0.28159645232815966,33992925.79564,2.5048888882965956,1.8755051726459715,0.6120921484166746,0.6267318849897197,0.06628242074927944,0.09799554565701563,0.16365513680949928,0.19875776397515577,0.008069164265129755,0.018443804034582182,0.09279538904899139,0.07037037037037042,7,1.2326342750150554,2025-10-10T21:16+00:00,2025-10-10T21:17+00:00,2025-10-10T21:18+00:00
ALICEUSDT,robust_post_pump_red_sell_1m,post_pump,1760371440000,1760371500000,1760372280000,0.449,0.43531,0.029689977728285213,0.022271714922049046,0.04176334106728552,14,trailing_stop,-0.023913043478260843,0.008988764044943753,0.036951501154734334,0.44838709677419364,0.47213114754098373,0.5016722408026757,0.07613168724279828,3484079.4182999996,2.867047352317059,1.8315987292181852,0.6558149427003888,0.5842666517695345,0.026030368763557507,0.032327586206896575,0.02813852813852813,0.0,0.0021691973969631254,0.0,0.02819956616052063,0.022271714922049046,4,1.5915713965337663,2025-10-13T16:04+00:00,2025-10-13T16:05+00:00,2025-10-13T16:18+00:00
ALICEUSDT,robust_post_pump_red_sell_1m,post_pump,1760422740000,1760422800000,1760425740000,0.512,0.48985,0.042461718749999953,0.02734375,0.05567010309278353,50,trailing_stop,-0.07233273056057876,0.1425389755011135,0.1820276497695852,0.27930174563591015,0.6548387096774193,0.6655844155844157,0.13050847457627113,9404272.7997,3.5083111622920593,1.5533859340302498,0.6171800386283772,0.5897102973415991,0.022857142857142878,0.0357142857142857,0.042910447761194015,0.13333333333333333,0.0019047619047619063,0.0038095238095238126,0.028571428571428595,0.025341130604288553,2,2.1567956055293305,2025-10-14T06:19+00:00,2025-10-14T06:20+00:00,2025-10-14T07:09+00:00
ALICEUSDT,robust_post_pump_red_sell_1m,post_pump,1772234580000,1772234640000,1772236860000,0.146,0.13938,0.0445424657534246,0.027397260273972712,0.05797101449275344,38,trailing_stop,0.020979020979021046,0.1317829457364339,0.14960629921259838,0.32727272727272716,0.3904761904761904,0.41747572815533984,0.06410256410256421,6630307.8987,3.4195129614292714,2.0821617488865627,0.6045539100298128,0.5404014770888993,0.020134228187919483,0.058064516129032295,0.026666666666666727,0.2,0.00671140939597316,0.00671140939597316,0.0335570469798658,0.013698630136986356,2,1.235089665613433,2026-02-27T23:23+00:00,2026-02-27T23:24+00:00,2026-02-28T00:01+00:00
ALICEUSDT,robust_downtrend_range_flush_1m,downtrend_continuation,1760131080000,1760131140000,1760131200000,0.255,0.23028,0.0961411764705882,0.019607843137254832,0.11842105263157898,2,trailing_stop,-0.4055944055944056,-0.4191343963553531,-0.4191343963553531,-0.4178082191780822,-0.4676409185803757,0.06694560669456062,0.4858870967741935,10601279.0215,1.645316246776677,2.053346603988727,0.625416058485498,0.5892335537990503,0.17475728155339804,0.22960725075528698,0.32539682539682535,0.2222222222222224,0.006472491909385119,0.05177993527508095,0.2330097087378641,0.21568627450980382,8,0.6710285764766062,2025-10-10T21:18+00:00,2025-10-10T21:19+00:00,2025-10-10T21:20+00:00
ALICEUSDT,robust_downtrend_upper_break_1m,downtrend_continuation,1760130960000,1760131020000,1760131080000,0.332,0.28280000000000005,0.14739277108433727,0.024096385542168752,0.18571428571428572,2,trailing_stop,-0.2302325581395348,-0.24601366742596809,-0.24601366742596809,-0.24082568807339444,-0.31185031185031176,0.003030303030302939,0.3326612903225806,9015519.9039,1.874593591552079,1.746949548511246,0.6277294257018825,0.5621096638473895,0.09065934065934059,0.09809264305177101,0.17042606516290726,0.02631578947368425,0.010989010989010999,0.0027472527472527496,0.10439560439560434,0.10271903323262821,6,0.7603991479107393,2025-10-10T21:16+00:00,2025-10-10T21:17+00:00,2025-10-10T21:18+00:00
ALICEUSDT,robust_other_pullback_dump_1m,other,1760470740000,1760470800000,1760472960000,0.454,0.469872,-0.035760352422907406,0.03524229074889851,0.002207505518763808,37,stop,-0.025751072961373467,-0.0828282828282828,0.04367816091954024,-0.06004140786749479,0.15816326530612246,0.17616580310880825,0.2305084745762711,2896051.5492000002,2.982097513790957,2.8000288149155024,0.7158927802083024,0.6656994344513159,0.013043478260869577,0.008733624454148492,0.027837259100642386,0.3,0.0021739130434782626,0.006521739130434788,0.021739130434782625,0.008810572687224738,1,0.7224790570207058,2025-10-14T19:39+00:00,2025-10-14T19:40+00:00,2025-10-14T20:16+00:00
ALLOUSDT,robust_post_pump_red_sell_1m,post_pump,1781436660000,1781436720000,1781438460000,0.37901,0.38935119999999995,-0.028084768211920384,0.028152291496266635,0.015704140426102242,30,stop,0.0005543676249308849,0.036338282339430705,0.06998277955001009,0.030421662180898812,0.4205614482215809,0.4793911007025764,0.024351317957166274,2005577.5050599964,3.301106908443186,1.4846726801216503,0.6550904988089499,0.6297013428273853,0.014662299173295841,0.022514506769825804,0.022338010730499347,0.06512301013024714,0.002131752716684832,0.0011698642957417094,0.017963916185722382,0.010817371114980823,2,2.1505941093482677,2026-06-14T11:31+00:00,2026-06-14T11:32+00:00,2026-06-14T12:01+00:00
ALLOUSDT,robust_other_pullback_dump_1m,other,1763695440000,1763695500000,1763695500000,0.2059,0.21310649999999998,-0.03579999999999992,0.05730937348227294,0.0,1,stop,-0.012937230474365125,0.26225490196078405,0.26535626535626533,0.2883051907442151,0.22037914691943117,0.4013605442176871,0.23048188270451997,48092768.1908,5.19908513509968,3.0675412248509892,0.6259228060832873,0.562840148317618,0.21643210346139227,0.19906687402799372,0.14380714879468004,0.24935400516795847,0.004564473183719965,0.07341194370483066,0.2944085203499429,0.04514563106796121,1,2.5933883539546287,2025-11-21T03:24+00:00,2025-11-21T03:25+00:00,2025-11-21T03:25+00:00
ALLOUSDT,robust_other_pullback_dump_1m,other,1771650480000,1771650540000,1771651080000,0.13923,0.13862,0.003581239675357307,0.002729296846944118,0.029579235376765434,10,rebound_trail,-0.021505376344086113,-0.007626514611546842,0.06444954128440372,-0.10017449751179486,0.2498204667863555,0.2922777055875254,0.17771084337349397,3623467.6238499996,2.8340652072237313,2.1308951443299544,0.6977285466226751,0.6103733253994923,0.011712095400340804,0.014928541106551618,0.023769457299116614,0.3367346938775481,0.002129471890971002,0.0070272572402043645,0.02086882453151617,0.01199454140630607,2,0.7859164646687102,2026-02-21T05:08+00:00,2026-02-21T05:09+00:00,2026-02-21T05:18+00:00
ALTUSDT,robust_momentum_uptrend_dump_1m,momentum_dump,1776325500000,1776325560000,1776328380000,0.007773,0.00750329,0.03389831467901718,0.0016724559372185421,0.04630502086418109,48,trailing_stop,-0.05503584011663232,0.06489594742606797,0.07922852782017498,0.1277366971146876,0.14517078916372195,0.1477054743987014,0.06917185256103398,2130088.255466,2.3239691559767985,1.9115506848164572,0.5873587795610411,0.6409958119410635,0.013069407435604702,0.025801603206412782,0.033908831201093115,0.061538461538462666,0.002410861565791133,0.001015099606648927,0.01649536860804476,0.012856775520699415,3,0.5814536803829408,2026-04-16T07:45+00:00,2026-04-16T07:46+00:00,2026-04-16T08:33+00:00
ANKRUSDT,robust_downtrend_upper_break_1m,downtrend_continuation,1760131080000,1760131140000,1760131140000,0.00764,0.0079074,-0.03579999999999992,0.12303664921465973,0.0,1,stop,-0.4251726784343822,-0.42561349693251527,-0.43514328808446456,-0.4572463768115942,-0.45007342143906015,0.0013368983957220415,0.46499999999999997,3447582.12612,2.1349136207253587,1.7506528699593058,0.6368155508790703,0.6339882948840032,0.20824524312896403,0.2539840637450199,0.3452797202797203,0.004878048780488028,0.007399577167019093,0.0010570824524313383,0.21670190274841444,0.2630173564753002,9,1.2435862161573557,2025-10-10T21:18+00:00,2025-10-10T21:19+00:00,2025-10-10T21:19+00:00
APEUSDT,robust_post_pump_red_sell_1m,post_pump,1777098900000,1777098960000,1777099200000,0.1871,0.18129499999999998,0.030226189203634426,0.009086050240513233,0.04233983286908072,5,trailing_stop,-0.08145240431795875,-0.03205791106514988,-0.11905882352941166,0.1773584905660377,0.7253456221198158,0.7317298797409806,0.3258912495498739,24477323.6452,5.648135363440504,1.9477280111053035,0.6388972879486331,0.6042915602926704,0.042455242966751926,0.042944785276073594,0.04538500764915854,0.08737864077670016,0.005626598465473094,0.004603580562659907,0.05268542199488493,0.040598290598290676,2,6.78070065498929,2026-04-25T06:35+00:00,2026-04-25T06:36+00:00,2026-04-25T06:40+00:00
APEUSDT,robust_post_pump_red_sell_1m,post_pump,1777125720000,1777125780000,1777127580000,0.1544,0.159804,-0.03579999999999992,0.04080310880829008,0.0019467878001300232,31,stop,-0.04218362282878407,-0.07267267267267263,-0.13258426966292125,-0.2626552053486151,0.3884892086330938,0.3872416891284818,0.4440043212099387,11797139.448299998,3.1285162873720695,1.7836348203983003,0.6372449589927005,0.5594644438642846,0.014677728142948286,0.015306122448979553,0.02648171500630503,0.2894736842105311,0.0025526483726865585,0.007019783024888434,0.02425015954052328,0.014896373056994872,5,2.04994752535185,2026-04-25T14:02+00:00,2026-04-25T14:03+00:00,2026-04-25T14:33+00:00
APEUSDT,robust_downtrend_range_flush_1m,downtrend_continuation,1760130900000,1760130960000,1760131020000,0.4378,0.378043,0.13569383280036543,0.0031978072179075223,0.1696500133582688,2,trailing_stop,-0.18314814814814817,-0.1826940893088752,-0.1971241354204587,-0.23139919846663182,-0.2079367929610343,0.016828031350852868,0.24430358060647595,12115653.558,1.4964833767746712,2.215241276752657,0.6187623135531878,0.5504796848916549,0.027557319223985913,0.055055698371893724,0.12826086956521743,0.2754716981132069,0.014770723104056402,0.0160934744268077,0.058421516754850016,0.02720471548401715,6,0.316285118725169,2025-10-10T21:15+00:00,2025-10-10T21:16+00:00,2025-10-10T21:17+00:00
APEUSDT,robust_downtrend_upper_break_1m,downtrend_continuation,1760130900000,1760130960000,1760131020000,0.4378,0.378043,0.13569383280036543,0.0031978072179075223,0.1696500133582688,2,trailing_stop,-0.18314814814814817,-0.1826940893088752,-0.1971241354204587,-0.23139919846663182,-0.2079367929610343,0.016828031350852868,0.24430358060647595,12115653.558,1.4964833767746712,2.215241276752657,0.6187623135531878,0.5504796848916549,0.027557319223985913,0.055055698371893724,0.12826086956521743,0.2754716981132069,0.014770723104056402,0.0160934744268077,0.058421516754850016,0.02720471548401715,6,0.316285118725169,2025-10-10T21:15+00:00,2025-10-10T21:16+00:00,2025-10-10T21:17+00:00
APRUSDT,robust_downtrend_upper_break_1m,downtrend_continuation,1776324540000,1776324600000,1776324660000,0.18256,0.18783,-0.029667221735319858,0.0340162138475022,0.006228297414980988,2,quick_reclaim,-0.10968591494342572,-0.18989083163220033,-0.21331609566903686,-0.22661413319776313,-0.34672917263097636,0.0014262987547313255,0.3733479798153171,3113073.77391,1.601638017605888,2.143399187287054,0.5755591928125321,0.5829695415303797,0.014308855291576746,0.013829614823618441,0.051441932969602644,0.07008086253368817,0.004319654427645762,0.0014038876889847865,0.020032397408207295,0.014023555190358916,1,0.5568078309308485,2026-04-16T07:29+00:00,2026-04-16T07:30+00:00,2026-04-16T07:31+00:00
APTUSDT,robust_downtrend_range_flush_1m,downtrend_continuation,1760130960000,1760131020000,1760131080000,3.8624,3.580854,0.07209405550952777,0.016026304888152376,0.08941163197382518,2,trailing_stop,-0.19204441105267556,-0.19573707827821174,-0.20134505095515132,-0.21432775240994428,-0.22837439209120625,0.004697272467754976,0.24298005475166207,73540129.52032,3.3933155713025003,2.5208582112969973,0.5737419893597862,0.618300304258494,0.054533909688133354,0.07843557332952455,0.14724993942597864,0.035919825362175056,0.06410726060517259,0.004420348255061423,0.12306151854836736,0.05801518830397279,7,1.113299280943076,2025-10-10T21:16+00:00,2025-10-10T21:17+00:00,2025-10-10T21:18+00:00
APTUSDT,robust_downtrend_upper_break_1m,downtrend_continuation,1760130960000,1760131020000,1760131080000,3.8624,3.580854,0.07209405550952777,0.016026304888152376,0.08941163197382518,2,trailing_stop,-0.19204441105267556,-0.19573707827821174,-0.20134505095515132,-0.21432775240994428,-0.22837439209120625,0.004697272467754976,0.24298005475166207,73540129.52032,3.3933155713025003,2.5208582112969973,0.5737419893597862,0.618300304258494,0.054533909688133354,0.07843557332952455,0.14724993942597864,0.035919825362175056,0.06410726060517259,0.004420348255061423,0.12306151854836736,0.05801518830397279,7,1.113299280943076,2025-10-10T21:16+00:00,2025-10-10T21:17+00:00,2025-10-10T21:18+00:00
ARBUSDT,robust_downtrend_upper_break_1m,downtrend_continuation,1760130960000,1760131020000,1760131080000,0.2757,0.252702,0.08261675734494026,0.015596663039535885,0.10191846522781778,2,trailing_stop,-0.2998984255967496,-0.30693815987933637,-0.31588089330024816,-0.3511414450458932,-0.33662175168431185,0.00036284470246727984,0.3610660486674392,108395121.23881,1.6723087208863998,1.7005324257567707,0.597135250486486,0.6332758716283127,0.11492776886035312,0.15533088235294124,0.2350166481687015,0.002512562814070075,0.012520064205457511,0.0003210272873193868,0.12776886035313,0.12985128763148346,7,0.7467484172737896,2025-10-10T21:16+00:00,2025-10-10T21:17+00:00,2025-10-10T21:18+00:00
ARIAUSDT,robust_downtrend_range_flush_1m,downtrend_continuation,1776181680000,1776181740000,1776181740000,0.5584,0.577944,-0.03579999999999992,0.08470630372492849,0.0,1,stop,-0.25820598006644513,-0.3229015041242115,-0.3325361712304197,-0.31802076970067195,-0.2862805267868559,0.001794687724335997,0.4495069033530572,15435489.257679999,2.8869588667843304,1.9963938401749421,0.5879472016348217,0.569825386628642,0.06639906338852644,0.14478320821204216,0.14070197044334964,0.021505376344086048,0.009700618832580745,0.0016725204883759842,0.07777220270948317,0.07165890361877447,2,1.3875067895959587,2026-04-14T15:48+00:00,2026-04-14T15:49+00:00,2026-04-14T15:49+00:00
ARIAUSDT,robust_downtrend_range_flush_1m,downtrend_continuation,1776182940000,1776183000000,1776183060000,0.4307,0.408848,0.049936011144648317,0.02228929649407929,0.06398221343873534,2,trailing_stop,-0.3870921783729876,-0.4684951816160118,-0.5323913043478261,-0.465191447041273,-0.44375484871993787,0.012235294117647122,0.5757396449704142,26144322.15326,3.7557220342306326,1.7973356832888667,0.5627961325012735,0.5652391248130311,0.1013160643409233,0.22178002894355997,0.24247226624405693,0.08112324492979779,0.02172550658032163,0.010862753290160931,0.13390432421140586,0.11599256159925608,5,0.9807621013898503,2026-04-14T16:09+00:00,2026-04-14T16:10+00:00,2026-04-14T16:11+00:00
ARIAUSDT,robust_downtrend_range_flush_1m,downtrend_continuation,1776194100000,1776194160000,1776194160000,0.1258,0.13020299999999999,-0.03579999999999992,0.06836248012718604,0.0,1,stop,-0.1276891047883414,-0.17573770491803276,-0.8305244708103007,-0.8393610223642173,-0.8526895581858667,0.3231578947368421,0.8760355029585799,15873816.48319,3.070058641543939,1.5324950858150554,0.5897238461861828,0.5762492022536325,0.07912087912087915,0.13370089593383871,0.16699801192842945,0.29113924050632967,0.0029304029304028107,0.033699633699633746,0.1157509157509157,0.08591885441527447,3,1.9250735398018295,2026-04-14T19:15+00:00,2026-04-14T19:16+00:00,2026-04-14T19:16+00:00
ARIAUSDT,robust_downtrend_range_flush_1m,downtrend_continuation,1776196260000,1776196320000,1776196320000,0.116,0.12006,-0.03579999999999992,0.04224137931034466,0.0,1,stop,-0.12263436790310367,0.11657032755298657,-0.7985749044143204,-0.8704448915716521,-0.8616119402985074,0.21999999999999997,0.8857001972386588,9592364.327300001,4.538558733477558,2.508692590535477,0.6140805213896499,0.6078954092483737,0.08015873015873014,0.08161648177496039,0.10015527950310554,0.33757961783439505,0.002380952380952339,0.04206349206349206,0.12460317460317454,0.08369283865401189,5,1.3867624858904974,2026-04-14T19:51+00:00,2026-04-14T19:52+00:00,2026-04-14T19:52+00:00
ARIAUSDT,robust_downtrend_upper_break_1m,downtrend_continuation,1776162900000,1776162960000,1776162960000,0.6664,0.6897239999999999,-0.03579999999999992,0.04336734693877564,0.0,1,stop,-0.1338879500844924,-0.20508231925554754,-0.1617813561454271,-0.16419969894631214,-0.21713077194219244,0.007713248638838488,0.2757608695652174,10225119.74018,4.1867416494799405,2.3378255991380956,0.538131676573253,0.5898761181854559,0.03866685903909976,0.08450123660346254,0.06300098439038104,0.1278195488721805,0.011542345981820655,0.007358245563410753,0.057567450584331166,0.040072039621791955,4,1.5136557743209256,2026-04-14T10:35+00:00,2026-04-14T10:36+00:00,2026-04-14T10:36+00:00
ARIAUSDT,robust_downtrend_upper_break_1m,downtrend_continuation,1776181500000,1776181560000,1776181560000,0.6428,0.6527,-0.016201369010578535,0.02131300560049776,0.0,1,quick_reclaim,-0.1328030200889848,-0.2082717872968981,-0.25043701200326296,-0.21455611185736956,-0.1715610510046368,0.01981924845409866,0.3656804733727811,12189347.991719998,2.1288140723516142,1.9377074249880988,0.5439291427956887,0.5607572964570953,0.025749772796122408,0.009852216748768461,0.07692307692307687,0.32133676092544927,0.014238109663738206,0.01893365646773698,0.0589215389275976,0.00995024875621886,1,1.0305831574873616,2026-04-14T15:45+00:00,2026-04-14T15:46+00:00,2026-04-14T15:46+00:00
ARIAUSDT,robust_downtrend_upper_break_1m,downtrend_continuation,1776182940000,1776183000000,1776183060000,0.4307,0.408848,0.049936011144648317,0.02228929649407929,0.06398221343873534,2,trailing_stop,-0.3870921783729876,-0.4684951816160118,-0.5323913043478261,-0.465191447041273,-0.44375484871993787,0.012235294117647122,0.5757396449704142,26144322.15326,3.7557220342306326,1.7973356832888667,0.5627961325012735,0.5652391248130311,0.1013160643409233,0.22178002894355997,0.24247226624405693,0.08112324492979779,0.02172550658032163,0.010862753290160931,0.13390432421140586,0.11599256159925608,5,0.9807621013898503,2026-04-14T16:09+00:00,2026-04-14T16:10+00:00,2026-04-14T16:11+00:00
ARIAUSDT,robust_downtrend_upper_break_1m,downtrend_continuation,1776186060000,1776186120000,1776186180000,0.132,0.13662,-0.03579999999999992,0.08560606060606069,0.08731466227347617,2,stop,-0.5475128644939966,-0.8235451505016722,-0.8657369706840391,-0.8331013539162344,-0.8200054585152838,0.06285253827558401,0.8699211045364892,31683918.70849,2.6630835861104685,1.1257394083856245,0.5960969212913656,0.586066123382877,0.17819314641744557,0.28894878706199467,0.2186018957345972,0.2079999999999997,0.006853582554517071,0.04859813084112142,0.23364485981308405,0.218347232752085,2,2.722640425595853,2026-04-14T17:01+00:00,2026-04-14T17:02+00:00,2026-04-14T17:03+00:00
ARIAUSDT,robust_downtrend_upper_break_1m,downtrend_continuation,1776198780000,1776198840000,1776198900000,0.1138,0.1128,0.007987346221441172,0.0035149384885764245,0.03266787658802173,2,rebound_trail,-0.03231292517006801,-0.2883051907442151,-0.6240502147340601,-0.8662435354960037,-0.8620940378090161,0.19789473684210512,0.8877712031558186,7826581.30518,2.3629384194026297,1.5703479225792132,0.5637424513505969,0.49720422104095063,0.011294526498696748,0.03148936170212757,0.01727115716753025,0.41071428571428553,0.017376194613379685,0.019982623805386592,0.04865334491746302,0.011423550087873435,3,1.771208303812867,2026-04-14T20:33+00:00,2026-04-14T20:34+00:00,2026-04-14T20:35+00:00
ARIAUSDT,robust_momentum_uptrend_dump_1m,momentum_dump,1776170820000,1776170880000,1776170940000,0.8491,0.8788185,-0.03579999999999992,0.04004239783299979,0.009271365743492188,2,stop,-0.06444860636774263,0.20130145706606317,0.06136732908386433,0.09264024704065865,0.07412092081963073,0.31333127126507887,0.11541666666666672,11647267.84647,2.333446478724408,1.5299920474349393,0.5479174856971676,0.5065817673942221,0.028930817610063005,0.025476245122790897,0.045842696629213586,0.3243902439024382,0.0027444253859347715,0.015208690680388768,0.04688393367638655,0.02614225153085248,1,1.8744672275388476,2026-04-14T12:47+00:00,2026-04-14T12:48+00:00,2026-04-14T12:49+00:00
ARIAUSDT,robust_other_pullback_dump_1m,other,1776362100000,1776362160000,1776362220000,0.1161,0.111706,0.03704668389319545,0.01636520241171402,0.049728752260397746,2,trailing_stop,0.016637478108581405,0.19938016528925617,0.2208201892744479,0.1529294935451837,0.0602739726027397,0.34219653179190757,0.14000000000000012,11803945.40556,3.4699177343971863,1.5108425862440653,0.7105349842838351,0.6266969996305809,0.10208816705336429,0.12772351615326827,0.1250941974378298,0.17127071823204382,0.013921113689095098,0.023975251353441543,0.13998453209590095,0.04478897502153334,3,2.681602872987967,2026-04-16T17:55+00:00,2026-04-16T17:56+00:00,2026-04-16T17:57+00:00
ARKMUSDT,robust_downtrend_range_flush_1m,downtrend_continuation,1760131020000,1760131080000,1760131080000,0.2472,0.25585199999999997,-0.03579999999999992,0.09870550161812308,0.0,1,stop,-0.48920863309352514,-0.49161211129296234,-0.4990929248135456,-0.5198995363214838,-0.5158776543931424,0.036280233527939965,0.5348184200673904,16011631.074399998,2.4526227547034005,2.0313812048706996,0.6925216549729976,0.6842006551196789,0.24879081015719465,0.34276646389843957,0.42662667281956623,0.09374999999999985,0.005441354292624014,0.02629987908101568,0.28053204353083433,0.3368209255533199,8,1.1584861986658195,2025-10-10T21:17+00:00,2025-10-10T21:18+00:00,2025-10-10T21:18+00:00
ARKMUSDT,robust_downtrend_upper_break_1m,downtrend_continuation,1760130960000,1760131020000,1760131080000,0.3308,0.24219800000000002,0.2670415961305924,0.0054413542926239344,0.3794829024186821,2,trailing_stop,-0.3156159868149979,-0.32051544283084477,-0.330781627719581,-0.35769528228924985,-0.35180487804878047,0.014351145038167923,0.37813552976413334,14596745.4617,2.314957720746976,1.8066401814513477,0.6153867627137739,0.6761902280947452,0.12116402116402118,0.16490698843640017,0.25264341957255343,0.08851224105461362,0.006878306878306855,0.012433862433862386,0.14047619047619042,0.1381697772426249,7,1.2440585491842817,2025-10-10T21:16+00:00,2025-10-10T21:17+00:00,2025-10-10T21:18+00:00
ASTERUSDT,robust_post_pump_red_sell_1m,post_pump,1758639540000,1758639600000,1758639960000,1.9729,1.9967,-0.01286345988139268,0.01809518982208913,0.029428645969214795,7,rebound_trail,-0.050486091057849514,0.01716848834811313,0.14238563983786912,0.33565770767043523,0.4315048614134378,0.5293798449612404,0.0886876992008867,113685505.0637,4.777798221399041,1.6780761107851214,0.6873186735728575,0.6177564140025052,0.03156292951109356,0.03803208347554721,0.019677018633540433,0.15542168674698922,0.002847044963675756,0.006332220695071733,0.04074219516984105,0.019767854427492404,2,2.4117902819715358,2025-09-23T14:59+00:00,2025-09-23T15:00+00:00,2025-09-23T15:06+00:00
