rows,symbols,precision,true_events,fake_events,median_future_drop_5m,median_future_drop_15m,median_future_drop_30m,median_adverse_5m,p80_adverse_5m,post_pump_share,downtrend_share,other_share,period,cutoff_sec,quantile,threshold,mode,auc,train_rows,validation_rows,train_pos_rate,validation_pos_rate,features,score_metric
2571,188,100.0,2571,0,1.445,3.347,6.068,0.516,1.332,34.85,2.645,29.133,train,20,0.7,0.9999361127616068,closed_1m,0.999999890030035,8569,5752,0.5481386392811296,0.5104311543810849,65,10.221299542678755
2571,188,100.0,2571,0,1.382,3.316,6.049,0.515,1.332,34.695,2.995,28.005,train,40,0.7,0.9999303153135762,closed_1m,0.999999890030035,8569,5752,0.5481386392811296,0.5104311543810849,65,10.217579542678756
2571,187,100.0,2571,0,1.355,3.23,6.042,0.519,1.324,34.422,2.917,28.471,train,10,0.7,0.9999270852102841,closed_1m,0.9999997250750875,8569,5752,0.5481386392811296,0.5104311543810849,65,10.207899542678755
2571,187,100.0,2571,0,1.319,3.197,6.049,0.499,1.324,33.878,3.306,27.305,train,30,0.7,0.9999264443165722,closed_1m,0.999999890030035,8569,5752,0.5481386392811296,0.5104311543810849,65,10.203939542678754
2571,188,100.0,2571,0,1.319,3.191,6.022,0.505,1.322,33.956,2.878,28.005,train,59,0.7,0.9999285126795159,closed_1m,0.99999978006007,8569,5752,0.5481386392811296,0.5104311543810849,65,10.203379542678755
2571,188,100.0,2571,0,1.28,3.059,6.016,0.498,1.316,33.217,3.112,27.927,train,50,0.7,0.9999217900041301,closed_1m,0.999999890030035,8569,5752,0.5481386392811296,0.5104311543810849,65,10.188019542678756
1715,186,100.0,1715,0,1.158,2.683,6.023,0.444,1.317,32.012,3.09,25.539,train,20,0.8,0.9999494594948708,closed_1m,0.999999890030035,8569,5752,0.5481386392811296,0.5104311543810849,65,9.940475640023953
1714,187,100.0,1714,0,1.135,2.614,6.025,0.463,1.317,33.256,3.092,23.921,train,10,0.8,0.9999468215753635,closed_1m,0.9999997250750875,8569,5752,0.5481386392811296,0.5104311543810849,65,9.93190417980002
1715,187,100.0,1715,0,1.097,2.571,6.003,0.438,1.284,32.07,3.09,24.431,train,59,0.8,0.9999475494304533,closed_1m,0.99999978006007,8569,5752,0.5481386392811296,0.5104311543810849,65,9.929675640023953
1714,187,100.0,1714,0,1.098,2.569,6.023,0.459,1.327,32.497,3.151,24.621,train,40,0.8,0.9999456951048158,closed_1m,0.999999890030035,8569,5752,0.5481386392811296,0.5104311543810849,65,9.92570417980002
1714,187,100.0,1714,0,0.989,2.198,5.99,0.402,1.267,31.505,3.501,22.054,train,30,0.8,0.9999444472366784,closed_1m,0.999999890030035,8569,5752,0.5481386392811296,0.5104311543810849,65,9.885984179800019
1714,187,100.0,1714,0,0.962,2.098,5.983,0.403,1.267,32.497,3.209,21.062,train,50,0.8,0.9999399075556947,closed_1m,0.999999890030035,8569,5752,0.5481386392811296,0.5104311543810849,65,9.87398417980002
1286,186,100.0,1286,0,1.009,2.274,6.068,0.439,1.324,34.137,3.344,22.006,train,20,0.85,0.9999559568298543,closed_1m,0.999999890030035,8569,5752,0.5481386392811296,0.5104311543810849,65,9.746994603798063
1287,185,100.0,1287,0,0.987,2.246,6.04,0.471,1.338,36.519,3.885,20.591,train,40,0.85,0.9999542678661205,closed_1m,0.999999890030035,8569,5752,0.5481386392811296,0.5104311543810849,65,9.74290295333215
1286,185,100.0,1286,0,0.986,2.239,6.019,0.439,1.325,34.448,3.655,21.462,train,59,0.85,0.9999572929306759,closed_1m,0.99999978006007,8569,5752,0.5481386392811296,0.5104311543810849,65,9.742714603798063
1286,187,100.0,1286,0,0.987,2.183,6.072,0.449,1.32,34.914,3.81,20.762,train,10,0.85,0.9999554648572435,closed_1m,0.9999997250750875,8569,5752,0.5481386392811296,0.5104311543810849,65,9.736394603798065
1286,185,100.0,1286,0,0.924,1.952,5.972,0.393,1.274,33.593,3.733,19.44,train,50,0.85,0.9999534301007286,closed_1m,0.999999890030035,8569,5752,0.5481386392811296,0.5104311543810849,65,9.712354603798063
1286,185,100.0,1286,0,0.924,1.946,6.014,0.408,1.279,33.593,3.81,19.673,train,30,0.85,0.9999558996335305,closed_1m,0.999999890030035,8569,5752,0.5481386392811296,0.5104311543810849,65,9.711234603798065
875,182,100.0,875,0,1.1,2.411,6.114,0.521,1.349,39.543,3.314,24.229,train,59,0.9,0.9999719359213963,closed_1m,0.99999978006007,8569,5752,0.5481386392811296,0.5104311543810849,65,9.569083045468195
857,182,100.0,857,0,1.096,2.471,6.164,0.524,1.363,39.207,2.917,22.287,train,50,0.9,0.9999669645575953,closed_1m,0.999999890030035,8569,5752,0.5481386392811296,0.5104311543810849,65,9.56478204974398
857,182,100.0,857,0,1.068,2.275,6.101,0.487,1.326,38.04,3.151,22.17,train,30,0.9,0.9999701332837356,closed_1m,0.999999890030035,8569,5752,0.5481386392811296,0.5104311543810849,65,9.544222049743981
857,182,100.0,857,0,0.984,2.111,6.093,0.49,1.322,36.406,2.917,23.804,train,40,0.9,0.9999668251315175,closed_1m,0.999999890030035,8569,5752,0.5481386392811296,0.5104311543810849,65,9.524862049743982
857,182,100.0,857,0,0.985,2.101,6.052,0.474,1.325,37.456,2.45,24.621,train,20,0.9,0.9999654421155131,closed_1m,0.999999890030035,8569,5752,0.5481386392811296,0.5104311543810849,65,9.523422049743981
857,182,100.0,857,0,0.944,1.967,6.003,0.425,1.312,34.772,2.567,23.921,train,10,0.9,0.9999680055776768,closed_1m,0.9999997250750875,8569,5752,0.5481386392811296,0.5104311543810849,65,9.50838204974398
600,175,100.0,600,0,0.999,2.101,6.092,0.391,1.321,35.833,2.5,21.5,train,30,0.93,0.9999720970467723,closed_1m,0.999999890030035,8569,5752,0.5481386392811296,0.5104311543810849,65,9.345737467267604
602,177,100.0,602,0,0.97,2.039,6.046,0.382,1.326,34.053,1.827,22.259,train,50,0.93,0.9999686789700792,closed_1m,0.999999890030035,8569,5752,0.5481386392811296,0.5104311543810849,65,9.339558598363592
600,177,100.0,600,0,0.916,1.949,5.966,0.388,1.288,35.167,2.0,21.833,train,40,0.93,0.9999687341747058,closed_1m,0.999999890030035,8569,5752,0.5481386392811296,0.5104311543810849,65,9.330137467267605
